id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_est_30d	price_lower	price_upper	price_range	price_mid
314096.0	0.0	1.0	1.0	14014.2	9869.11	23883.1	0.0	23883.3	-0.203904	-0.0103873	1.0	1.0001	0.0001	1.00005
314252.0	0.0	1.0	1.0	24998.2	21733.0	24338.1	22393.1	46731.2	0.031163	0.000811342	1.0	1.0001	0.0001	1.00005
314320.0	-3.0	1.0	4.0	1999.91	12962.2	14963.8	0.0	14962.2	1.64276	0.133583	0.9997	1.0001	0.00039994	0.9999
314323.0	0.0	1.0	1.0	55917.2	45402.0	101318.0	0.0	101319.0	-1.01736	-0.0122167	1.0	1.0001	0.0001	1.00005
314382.0	0.0	1.0	1.0	4549.41	3549.59	8098.92	0.0	8098.99	-0.077779	-0.0116843	1.0	1.0001	0.0001	1.00005
314536.0	0.0	1.0	1.0	95716.6	129401.0	225114.0	0.0	225117.0	-3.71876	-0.0200983	1.0	1.0001	0.0001	1.00005
314679.0	0.0	1.0	1.0	93521.3	115894.0	110335.0	99079.4	209415.0	-0.864902	-0.00502494	1.0	1.0001	0.0001	1.00005
314741.0	0.0	1.0	1.0	313.675	368.176	681.842	0.0	681.851	-0.00994	-0.0177365	1.0	1.0001	0.0001	1.00005
314756.0	-1.0	1.0	2.0	9000.0	30401.3	0.0	0.0	39401.3	-39401.3	-1216.67	0.9999	1.0001	0.00019999	1.0
314797.0	-1.0	1.0	2.0	218.859	745.948	964.825	0.0	964.808	0.01692	0.0213369	0.9999	1.0001	0.00019999	1.0
314815.0	0.0	1.0	1.0	70004.7	73026.6	143029.0	0.0	143031.0	-1.86407	-0.0158564	1.0	1.0001	0.0001	1.00005
314998.0	0.0	1.0	1.0	17162.6	18826.7	35988.8	0.0	35989.3	-0.492388	-0.0166459	1.0	1.0001	0.0001	1.00005
315650.0	-1.0	1.0	2.0	1721.38	7506.65	0.0	9228.17	9228.03	0.140024	0.0184614	0.9999	1.0001	0.00019999	1.0
315877.0	-1.0	4.0	5.0	31040.4	14886.8	0.0	0.0	45927.2	-45927.2	-1216.67	0.9999	1.0004	0.00050005	1.00015
315996.0	-1.0	1.0	2.0	158.718	677.382	836.113	0.0	836.1	0.012857	0.0187091	0.9999	1.0001	0.00019999	1.0
316046.0	-1.0	4.0	5.0	6700.0	3208.58	1877.44	8032.03	9908.58	0.885338	0.10871	0.9999	1.0004	0.00050005	1.00015
316182.0	-4.0	6.0	10.0	7.07205	4.13553	0.0	0.0	11.2076	-11.2076	-1216.67	0.9996	1.0006	0.00100005	1.0001
316193.0	-1.0	1.0	2.0	500.0	2124.58	2624.62	0.0	2624.58	0.040474	0.0187624	0.9999	1.0001	0.00019999	1.0
316205.0	0.0	1.0	1.0	2000.0	3260.49	0.0	5260.66	5260.49	0.161977	0.0374626	1.0	1.0001	0.0001	1.00005
316270.0	-1.0	4.0	5.0	10.0	4.7842	0.0	0.0	14.7842	-14.7842	-1216.67	0.9999	1.0004	0.00050005	1.00015
316440.0	-1.0	2.0	3.0	439.972	515.784	0.0	0.0	955.756	-955.756	-1216.67	0.9999	1.0002	0.0003	1.00005
316525.0	-1.0	4.0	5.0	1041.64	505.667	1547.32	0.0	1547.31	0.009255	0.0072773	0.9999	1.0004	0.00050005	1.00015
316544.0	-1.0	1.0	2.0	1.82869	8.16282	0.0	0.0	9.99151	-9.99151	-1216.67	0.9999	1.0001	0.00019999	1.0
316701.0	0.0	1.0	1.0	16488.2	28884.4	45371.7	0.0	45372.6	-0.919318	-0.0246515	1.0	1.0001	0.0001	1.00005
316895.0	-1.0	3.0	4.0	1311.72	908.931	2220.67	0.0	2220.65	0.016489	0.0090341	0.9999	1.0003	0.00040002	1.0001
317144.0	-1.0	2.0	3.0	8567.97	10000.6	9454.52	9114.0	18568.6	-0.048235	-0.0031605	0.9999	1.0002	0.0003	1.00005
317201.0	-1.0	4.0	5.0	562.872	268.72	0.0	0.0	831.592	-831.592	-1216.67	0.9999	1.0004	0.00050005	1.00015
317360.0	-3.0	4.0	7.0	665.448	710.885	742.797	633.532	1376.33	-0.00324	-0.00286413	0.9997	1.0004	0.0007	1.00005
317504.0	0.0	1.0	1.0	9.77629	15.6307	9.66198	15.745	25.407	4e-06	0.000191548	1.0	1.0001	0.0001	1.00005
317658.0	-2.0	1.0	3.0	256.896	1743.96	0.0	2000.87	2000.85	0.020741	0.0126121	0.9998	1.0001	0.00029997	0.99995
317950.0	0.0	1.0	1.0	311.093	373.4	684.483	0.0	684.493	-0.010667	-0.0189603	1.0	1.0001	0.0001	1.00005
318043.0	0.0	1.0	1.0	400.962	642.039	1042.98	0.0	1043.0	-0.01976	-0.0230501	1.0	1.0001	0.0001	1.00005
318100.0	0.0	1.0	1.0	31.2276	50.003	81.229	0.0	81.2306	-0.00154	-0.023066	1.0	1.0001	0.0001	1.00005
318164.0	0.0	1.0	1.0	11970.5	19555.6	31525.5	0.0	31526.2	-0.606466	-0.0234049	1.0	1.0001	0.0001	1.00005
318463.0	0.0	1.0	1.0	38.5073	62.7511	54.6072	46.6503	101.258	-0.000875	-0.0105135	1.0	1.0001	0.0001	1.00005
318631.0	0.0	1.0	1.0	21187.3	35638.2	56824.4	0.0	56825.5	-1.11743	-0.0239248	1.0	1.0001	0.0001	1.00005
318839.0	0.0	1.0	1.0	4318.68	3976.77	4346.72	3948.73	8295.45	-0.001341	-0.00019668	1.0	1.0001	0.0001	1.00005
318909.0	0.0	1.0	1.0	0.606164	0.557706	0.0	0.0	1.16387	-1.16387	-1216.67	1.0	1.0001	0.0001	1.00005
321462.0	-1.0	2.0	3.0	25000.0	17116.0	25000.4	17115.6	42116.0	-1e-05	-2.88885e-07	0.9999	1.0002	0.0003	1.00005
321728.0	0.0	1.0	1.0	9681.03	2854.63	0.0	0.0	12535.7	-12535.7	-1216.67	1.0	1.0001	0.0001	1.00005
322096.0	-2.0	1.0	3.0	128.226	370.008	0.0	498.242	498.235	0.007871	0.0192206	0.9998	1.0001	0.00029997	0.99995
322134.0	0.0	1.0	1.0	45076.2	12900.9	57976.9	0.0	57977.0	-0.143522	-0.00301185	1.0	1.0001	0.0001	1.00005
322147.0	-2.0	3.0	5.0	62.4845	50.0011	56.7563	55.7294	112.486	0.000199	0.00215242	0.9998	1.0003	0.0005	1.00005
322189.0	-1.0	1.0	2.0	5605.2	3298.25	8903.59	0.0	8903.45	0.143615	0.0196252	0.9999	1.0001	0.00019999	1.0
322484.0	-1.0	4.0	5.0	621.537	201.195	822.74	0.0	822.732	0.007819	0.0115628	0.9999	1.0004	0.00050005	1.00015
323207.0	0.0	1.0	1.0	19301.1	6246.86	16456.8	9091.24	25548.0	0.085374	0.00406575	1.0	1.0001	0.0001	1.00005
323729.0	0.0	1.0	1.0	47043.3	14989.4	62032.6	0.0	62032.8	-0.181101	-0.00355199	1.0	1.0001	0.0001	1.00005
324001.0	-1.0	1.0	2.0	29032.8	50000.0	79034.6	0.0	79032.8	1.83671	0.0282752	0.9999	1.0001	0.00019999	1.0
324142.0	0.0	2.0	2.0	1600.0	245.0	1510.97	334.037	1845.0	0.002793	0.00184182	1.0	1.0002	0.00020001	1.0001
324341.0	0.0	1.0	1.0	354.164	128.668	354.164	128.668	482.832	-2e-06	-5.03971e-06	1.0	1.0001	0.0001	1.00005
324402.0	0.0	1.0	1.0	5499.75	1990.6	7490.32	0.0	7490.35	-0.026449	-0.00429615	1.0	1.0001	0.0001	1.00005
324657.0	-4.0	6.0	10.0	2206.73	2810.55	0.0	0.0	5017.28	-5017.28	-1216.67	0.9996	1.0006	0.00100005	1.0001
324680.0	-1.0	4.0	5.0	624.612	228.957	0.0	0.0	853.569	-853.569	-1216.67	0.9999	1.0004	0.00050005	1.00015
325572.0	-1.0	4.0	5.0	12493.4	4641.28	0.0	17137.4	17134.7	2.72014	0.193146	0.9999	1.0004	0.00050005	1.00015
326048.0	-1.0	4.0	5.0	1749.94	651.952	2401.91	0.0	2401.89	0.020956	0.0106152	0.9999	1.0004	0.00050005	1.00015
327064.0	-1.0	2.0	3.0	25463.0	21175.8	34239.5	12399.6	46638.8	0.301996	0.00787817	0.9999	1.0002	0.0003	1.00005
327397.0	-1.0	4.0	5.0	3495.0	1312.24	0.0	0.0	4807.24	-4807.24	-1216.67	0.9999	1.0004	0.00050005	1.00015
328198.0	-1.0	4.0	5.0	30.0	12.7694	0.0	0.0	42.7694	-42.7694	-1216.67	0.9999	1.0004	0.00050005	1.00015
328666.0	-1.0	4.0	5.0	31.0516	13.0006	44.0525	0.0	44.0522	0.00034	0.00939038	0.9999	1.0004	0.00050005	1.00015
328710.0	0.0	1.0	1.0	526.444	475.546	1001.98	0.0	1001.99	-0.011285	-0.0137028	1.0	1.0001	0.0001	1.00005
329284.0	0.0	1.0	1.0	265.128	240.611	505.734	0.0	505.739	-0.005724	-0.0137703	1.0	1.0001	0.0001	1.00005
329836.0	-2.0	2.0	4.0	4020.99	6539.22	0.0	0.0	10560.2	-10560.2	-1216.67	0.9998	1.0002	0.00039998	1.0
329965.0	0.0	1.0	1.0	519.063	472.945	991.996	0.0	992.007	-0.011274	-0.0138272	1.0	1.0001	0.0001	1.00005
330230.0	-1.0	0.0	1.0	1090.21	8100.57	9191.22	0.0	9190.77	0.45306	0.0599757	0.9999	1.0	9.999e-05	0.99995
330232.0	-1.0	0.0	1.0	4628.18	34356.3	38986.4	0.0	38984.4	1.9217	0.0599744	0.9999	1.0	9.999e-05	0.99995
330233.0	-2.0	0.0	2.0	942.726	9182.94	10126.7	0.0	10125.7	1.00379	0.120612	0.9998	1.0	0.00019997	0.9999
330234.0	-1.0	0.0	1.0	3133.04	10350.4	13484.1	0.0	13483.5	0.637757	0.0575474	0.9999	1.0	9.999e-05	0.99995
330236.0	-1.0	0.0	1.0	459.856	1519.2	1979.15	0.0	1979.05	0.093607	0.057547	0.9999	1.0	9.999e-05	0.99995
330304.0	-1.0	0.0	1.0	305.286	107.992	413.287	0.0	413.278	0.009387	0.0276348	0.9999	1.0	9.999e-05	0.99995
330310.0	-1.0	2.0	3.0	418.71	39.8966	418.789	39.8186	458.607	4e-06	1.06118e-05	0.9999	1.0002	0.0003	1.00005
330311.0	-1.0	0.0	1.0	503.837	177.453	681.305	0.0	681.289	0.015433	0.0275607	0.9999	1.0	9.999e-05	0.99995
330324.0	-1.0	0.0	1.0	8.87299	3.12509	11.9984	0.0	11.9981	0.00027	0.0273794	0.9999	1.0	9.999e-05	0.99995
330339.0	-2.0	1.0	3.0	129.608	93.9099	194.389	29.1374	223.518	0.007604	0.0413905	0.9998	1.0001	0.00029997	0.99995
330346.0	-1.0	0.0	1.0	5353.54	1885.53	7239.24	0.0	7239.07	0.163995	0.0275625	0.9999	1.0	9.999e-05	0.99995
330397.0	-1.0	0.0	1.0	1595.33	537.816	2133.19	0.0	2133.14	0.046886	0.0267421	0.9999	1.0	9.999e-05	0.99995
330401.0	-1.0	0.0	1.0	2014.53	531.965	2546.54	0.0	2546.49	0.04759	0.0227376	0.9999	1.0	9.999e-05	0.99995
330450.0	-1.0	0.0	1.0	212235.0	47750.0	259989.0	0.0	259985.0	4.28863	0.0200698	0.9999	1.0	9.999e-05	0.99995
330455.0	-1.0	1.0	2.0	55830.1	6198.89	62029.6	0.0	62029.0	0.557932	0.0109435	0.9999	1.0001	0.00019999	1.0
330458.0	-1.0	0.0	1.0	47926.9	10967.9	58895.8	0.0	58894.8	0.994648	0.0205477	0.9999	1.0	9.999e-05	0.99995
330559.0	-1.0	0.0	1.0	38789.6	9210.4	48000.8	0.0	48000.0	0.832664	0.0211057	0.9999	1.0	9.999e-05	0.99995
330564.0	-1.0	0.0	1.0	850.451	142.738	993.202	0.0	993.189	0.013247	0.0162277	0.9999	1.0	9.999e-05	0.99995
330651.0	-1.0	0.0	1.0	154320.0	18624.3	172946.0	0.0	172944.0	1.76214	0.0123967	0.9999	1.0	9.999e-05	0.99995
330661.0	-1.0	0.0	1.0	6400.56	829.224	7229.86	0.0	7229.78	0.078165	0.013154	0.9999	1.0	9.999e-05	0.99995
330669.0	-2.0	0.0	2.0	10152.9	12782.6	18507.6	4428.9	22935.4	1.04383	0.0553725	0.9998	1.0	0.00019997	0.9999
330704.0	-1.0	0.0	1.0	1015.05	67.9273	1082.98	0.0	1082.98	0.006579	0.00739116	0.9999	1.0	9.999e-05	0.99995
330738.0	-1.0	0.0	1.0	154164.0	8933.86	163099.0	0.0	163098.0	0.868906	0.00648181	0.9999	1.0	9.999e-05	0.99995
330820.0	-1.0	0.0	1.0	9858.24	533.007	10391.3	0.0	10391.2	0.051933	0.00608061	0.9999	1.0	9.999e-05	0.99995
330975.0	-1.0	1.0	2.0	61564.6	1699.84	0.0	0.0	63264.4	-63264.4	-1216.67	0.9999	1.0001	0.00019999	1.0
331038.0	-1.0	0.0	1.0	30275.5	1713.51	31989.2	0.0	31989.1	0.166761	0.00634256	0.9999	1.0	9.999e-05	0.99995
331332.0	-1.0	0.0	1.0	21645.0	2262.52	23907.8	0.0	23907.6	0.215543	0.0109691	0.9999	1.0	9.999e-05	0.99995
331458.0	-1.0	0.0	1.0	91795.0	8713.84	100510.0	0.0	100509.0	0.833606	0.0100909	0.9999	1.0	9.999e-05	0.99995
331539.0	-1.0	0.0	1.0	83.9946	9.99911	93.9946	0.0	93.9937	0.000946	0.0122452	0.9999	1.0	9.999e-05	0.99995
331581.0	-2.0	3.0	5.0	35502.9	9999.08	0.0	45505.7	45502.0	3.72563	0.0996187	0.9998	1.0003	0.0005	1.00005
331647.0	-1.0	0.0	1.0	20917.4	2381.47	23299.1	0.0	23298.8	0.225973	0.0118003	0.9999	1.0	9.999e-05	0.99995
331744.0	-1.0	0.0	1.0	90542.3	9865.38	100409.0	0.0	100408.0	0.938067	0.0113668	0.9999	1.0	9.999e-05	0.99995
332025.0	-1.0	0.0	1.0	5103.84	518.899	5622.79	0.0	5622.74	0.049495	0.0107099	0.9999	1.0	9.999e-05	0.99995
332094.0	-1.0	1.0	2.0	187.305	8.82908	196.135	0.0	196.134	0.000842	0.00522314	0.9999	1.0001	0.00019999	1.0
332097.0	-1.0	0.0	1.0	622.783	61.5933	684.382	0.0	684.376	0.005881	0.0104551	0.9999	1.0	9.999e-05	0.99995
332219.0	-1.0	1.0	2.0	2828.02	131.988	2960.02	0.0	2960.0	0.012609	0.00518275	0.9999	1.0001	0.00019999	1.0
332296.0	-1.0	1.0	2.0	958.384	44.6008	1002.99	0.0	1002.98	0.00426	0.00516758	0.9999	1.0001	0.00019999	1.0
332428.0	-1.0	0.0	1.0	3846.25	365.526	3662.99	548.769	4211.78	-0.016283	-0.00470371	0.9999	1.0	9.999e-05	0.99995
332440.0	-1.0	1.0	2.0	6017.01	272.286	6289.32	0.0	6289.29	0.026049	0.00503919	0.9999	1.0001	0.00019999	1.0
332472.0	-5.0	3.0	8.0	38.1169	39.8367	0.0	77.9575	77.9536	0.003979	0.0621026	0.9995	1.0003	0.00079988	0.9999
332776.0	-1.0	0.0	1.0	9082.67	873.813	9956.57	0.0	9956.48	0.083546	0.0102092	0.9999	1.0	9.999e-05	0.99995
333098.0	-1.0	0.0	1.0	17738.0	1063.39	18801.5	0.0	18801.4	0.103331	0.00668669	0.9999	1.0	9.999e-05	0.99995
333207.0	-1.0	1.0	2.0	1132.0	33.0965	1165.1	0.0	1165.1	0.003215	0.0033573	0.9999	1.0001	0.00019999	1.0
333449.0	-2.0	-1.0	1.0	1806.26	11676.6	13484.7	0.0	13482.9	1.82975	0.165113	0.9998	0.9999	9.998e-05	0.99985
333450.0	-2.0	-1.0	1.0	654.424	3482.3	4137.28	0.0	4136.73	0.549902	0.161734	0.9998	0.9999	9.998e-05	0.99985
333453.0	-2.0	-1.0	1.0	6168.82	32825.3	38999.3	0.0	38994.1	5.18356	0.161734	0.9998	0.9999	9.998e-05	0.99985
333455.0	-2.0	-1.0	1.0	411.838	1566.91	1979.0	0.0	1978.75	0.251348	0.154545	0.9998	0.9999	9.998e-05	0.99985
333469.0	-2.0	-1.0	1.0	186861.0	73102.7	259977.0	0.0	259964.0	13.5835	0.0635726	0.9998	0.9999	9.998e-05	0.99985
333487.0	-2.0	-1.0	1.0	9.68896	1.83406	11.5234	0.0	11.523	0.000351	0.0370606	0.9998	0.9999	9.998e-05	0.99985
333509.0	-2.0	-1.0	1.0	140176.0	25075.3	165256.0	0.0	165251.0	4.825	0.0355243	0.9998	0.9999	9.998e-05	0.99985
333522.0	-2.0	-1.0	1.0	11023.7	2243.73	13267.8	0.0	13267.4	0.42979	0.0394133	0.9998	0.9999	9.998e-05	0.99985
333523.0	-2.0	-1.0	1.0	6041.89	1200.44	7242.56	0.0	7242.33	0.230112	0.0386574	0.9998	0.9999	9.998e-05	0.99985
333534.0	-2.0	-1.0	1.0	85935.8	13821.4	99759.8	0.0	99757.2	2.66864	0.0325475	0.9998	0.9999	9.998e-05	0.99985
333553.0	-2.0	-1.0	1.0	41293.2	6706.84	48001.3	0.0	48000.0	1.29456	0.0328136	0.9998	0.9999	9.998e-05	0.99985
333575.0	-2.0	-1.0	1.0	150000.0	12437.9	0.0	162416.0	162438.0	-21.9229	-0.164204	0.9998	0.9999	9.998e-05	0.99985
333601.0	-2.0	-1.0	1.0	18551.6	558.819	19110.5	0.0	19110.4	0.110891	0.0070599	0.9998	0.9999	9.998e-05	0.99985
333636.0	-3.0	-2.0	1.0	303.712	3174.89	3479.41	0.0	3478.6	0.80764	0.282478	0.9997	0.9998	9.997e-05	0.99975
333638.0	-3.0	-2.0	1.0	3391.91	10090.7	13485.3	0.0	13482.6	2.64981	0.239117	0.9997	0.9998	9.997e-05	0.99975
333644.0	-3.0	-2.0	1.0	7206.68	31781.4	38996.3	0.0	38988.1	8.23969	0.257128	0.9997	0.9998	9.997e-05	0.99975
333645.0	-4.0	-2.0	2.0	1427.65	8695.94	10126.3	0.0	10123.6	2.73168	0.328297	0.9996	0.9998	0.00019993	0.9997
333647.0	-3.0	-2.0	1.0	645.894	1332.6	1978.84	0.0	1978.49	0.354926	0.218261	0.9997	0.9998	9.997e-05	0.99975
333661.0	-3.0	-2.0	1.0	173816.0	82635.5	0.0	256411.0	256452.0	-40.6516	-0.192861	0.9997	0.9998	9.997e-05	0.99975
333672.0	-3.0	-2.0	1.0	13178.0	5682.82	0.0	18857.7	18860.8	-3.09903	-0.199911	0.9997	0.9998	9.997e-05	0.99975
333677.0	-4.0	-2.0	2.0	221.496	458.022	679.67	0.0	679.517	0.15235	0.272781	0.9996	0.9998	0.00019993	0.9997
333726.0	-4.0	-3.0	1.0	3097.55	10384.3	13485.6	0.0	13481.8	3.75424	0.338802	0.9996	0.9997	9.996e-05	0.99965
333728.0	-4.0	-3.0	1.0	13.1811	68.2214	81.4269	0.0	81.4025	0.024431	0.365153	0.9996	0.9997	9.996e-05	0.99965
333729.0	-4.0	-3.0	1.0	5546.35	33435.2	38993.5	0.0	38981.5	11.9416	0.372715	0.9996	0.9997	9.996e-05	0.99965
333730.0	-4.0	-3.0	1.0	444.644	1533.51	1978.71	0.0	1978.15	0.55403	0.340757	0.9996	0.9997	9.996e-05	0.99965
333736.0	-4.0	-2.0	2.0	105.676	67.4	173.101	0.0	173.076	0.024337	0.171081	0.9996	0.9998	0.00019993	0.9997
333742.0	-4.0	-3.0	1.0	2.6436	9.31498	11.9619	0.0	11.9586	0.003362	0.34205	0.9996	0.9997	9.996e-05	0.99965
333744.0	-4.0	-2.0	2.0	14.1111	9.0	23.1144	0.0	23.1111	0.003249	0.171041	0.9996	0.9998	0.00019993	0.9997
333749.0	-4.0	-3.0	1.0	2160.5	5060.23	7222.56	0.0	7220.72	1.83972	0.309985	0.9996	0.9997	9.996e-05	0.99965
333750.0	-4.0	-2.0	2.0	1755.48	1053.79	0.0	2808.81	2809.27	-0.460699	-0.199524	0.9996	0.9998	0.00019993	0.9997
333754.0	-4.0	-3.0	1.0	45502.3	12573.7	58080.9	0.0	58076.0	4.89404	0.102528	0.9996	0.9997	9.996e-05	0.99965
333755.0	-4.0	-3.0	1.0	1072.31	1071.89	0.0	2143.84	2144.2	-0.363617	-0.206324	0.9996	0.9997	9.996e-05	0.99965
333762.0	-4.0	-3.0	1.0	609.403	552.735	0.0	1161.94	1162.14	-0.198755	-0.208081	0.9996	0.9997	9.996e-05	0.99965
333763.0	-4.0	-3.0	1.0	35697.8	32378.3	68088.3	0.0	68076.2	12.1829	0.217734	0.9996	0.9997	9.996e-05	0.99965
333770.0	-4.0	-3.0	1.0	27334.7	16056.0	43396.8	0.0	43390.7	6.12612	0.171775	0.9996	0.9997	9.996e-05	0.99965
333776.0	-4.0	-3.0	1.0	33952.3	14047.7	48005.4	0.0	48000.0	5.41424	0.137236	0.9996	0.9997	9.996e-05	0.99965
333780.0	-4.0	-3.0	1.0	7002.6	2897.32	9901.04	0.0	9899.92	1.11668	0.137236	0.9996	0.9997	9.996e-05	0.99965
333787.0	-5.0	0.0	5.0	16547.6	4622.26	6927.23	14239.9	21169.8	-2.66631	-0.153237	0.9995	1.0	0.00049985	0.99975
333789.0	-4.0	-3.0	1.0	82335.0	6368.76	88706.3	0.0	88703.8	2.52501	0.0346331	0.9996	0.9997	9.996e-05	0.99965
333802.0	-5.0	-4.0	1.0	306.068	11375.7	0.0	11681.6	11681.7	-0.122799	-0.0127897	0.9995	0.9996	9.995e-05	0.99955
333808.0	-5.0	-4.0	1.0	952.62	38021.6	0.0	38973.9	38974.3	-0.382117	-0.0119286	0.9995	0.9996	9.995e-05	0.99955
333809.0	-5.0	-4.0	1.0	1934.49	11546.5	0.0	13480.2	13481.0	-0.787472	-0.0710696	0.9995	0.9996	9.995e-05	0.99955
333812.0	-6.0	-4.0	2.0	497.158	9622.52	0.0	10119.5	10119.7	-0.201255	-0.0241965	0.9994	0.9996	0.00019989	0.9995
333813.0	-5.0	-4.0	1.0	194.282	1783.12	0.0	1977.32	1977.4	-0.078648	-0.048391	0.9995	0.9996	9.995e-05	0.99955
333836.0	-5.0	-4.0	1.0	1594.14	5644.17	0.0	7237.65	7238.31	-0.657875	-0.11058	0.9995	0.9996	9.995e-05	0.99955
333845.0	-5.0	-4.0	1.0	3820.67	21028.8	0.0	24847.9	24849.4	-1.55724	-0.0762447	0.9995	0.9996	9.995e-05	0.99955
333853.0	-6.0	-1.0	5.0	632.807	314.994	105.18	842.466	947.801	-0.155428	-0.199519	0.9994	0.9999	0.0004998	0.99965
333854.0	-5.0	-4.0	1.0	25512.7	49978.6	0.0	75480.7	75491.3	-10.6333	-0.171374	0.9995	0.9996	9.995e-05	0.99955
333872.0	-5.0	-4.0	1.0	30133.7	31149.8	0.0	61270.7	61283.5	-12.7908	-0.253937	0.9995	0.9996	9.995e-05	0.99955
333873.0	-6.0	-1.0	5.0	37.0332	15.9923	5.88426	47.1317	53.0254	-0.009417	-0.216073	0.9994	0.9999	0.0004998	0.99965
333876.0	-5.0	-4.0	1.0	8432.86	9828.06	0.0	18257.3	18260.9	-3.56688	-0.23765	0.9995	0.9996	9.995e-05	0.99955
333877.0	-5.0	-4.0	1.0	5.24632	6.11431	0.0	11.3584	11.3606	-0.00222	-0.237751	0.9995	0.9996	9.995e-05	0.99955
333887.0	-5.0	-4.0	1.0	484.016	560.983	0.0	1044.79	1045.0	-0.204762	-0.238399	0.9995	0.9996	9.995e-05	0.99955
333904.0	-6.0	-4.0	2.0	925.425	2998.66	0.0	3923.69	3924.09	-0.391885	-0.121504	0.9994	0.9996	0.00019989	0.9995
333914.0	-9.0	1.0	10.0	1102.39	904.178	522.632	1483.76	2006.57	-0.176714	-0.107149	0.9991	1.0001	0.00099955	0.9996
333934.0	-9.0	1.0	10.0	5421.71	4456.87	2570.27	7307.44	9878.58	-0.867925	-0.106896	0.9991	1.0001	0.00099955	0.9996
334016.0	-5.0	-4.0	1.0	562.983	587.627	0.0	1150.37	1150.61	-0.238901	-0.252616	0.9995	0.9996	9.995e-05	0.99955
334027.0	-6.0	-1.0	5.0	13329.6	5594.68	0.0	18920.6	18924.3	-3.67922	-0.236542	0.9994	0.9999	0.0004998	0.99965
334029.0	-6.0	-3.0	3.0	3616.77	3573.61	0.0	7189.03	7190.38	-1.35754	-0.229705	0.9994	0.9997	0.00029985	0.99955
334033.0	-6.0	-1.0	5.0	3953.25	1679.63	0.0	5631.78	5632.87	-1.08865	-0.235142	0.9994	0.9999	0.0004998	0.99965
334034.0	-6.0	-1.0	5.0	136.511	58.0	24.7511	169.726	194.511	-0.034332	-0.214746	0.9994	0.9999	0.0004998	0.99965
334035.0	-5.0	-4.0	1.0	34915.5	23820.6	0.0	58721.1	58736.1	-14.9998	-0.310708	0.9995	0.9996	9.995e-05	0.99955
334043.0	-6.0	-3.0	3.0	61.983	54.7264	0.0	116.686	116.709	-0.023527	-0.245263	0.9994	0.9997	0.00029985	0.99955
334057.0	-6.0	-4.0	2.0	203.692	474.261	0.0	677.865	677.953	-0.087573	-0.15716	0.9994	0.9996	0.00019989	0.9995
334066.0	-5.0	-4.0	1.0	35679.3	16924.0	0.0	52587.9	52603.4	-15.4774	-0.357979	0.9995	0.9996	9.995e-05	0.99955
334140.0	-6.0	-1.0	5.0	1.5009	0.471259	0.250945	1.7208	1.97215	-0.000404	-0.249237	0.9994	0.9999	0.0004998	0.99965
334152.0	-3.0	-2.0	1.0	9458.92	29513.0	0.0	38969.9	38971.9	-2.00624	-0.0626329	0.9997	0.9998	9.997e-05	0.99975
334154.0	-3.0	-2.0	1.0	3160.09	10320.9	0.0	13480.3	13481.0	-0.668946	-0.0603729	0.9997	0.9998	9.997e-05	0.99975
334155.0	-4.0	-2.0	2.0	1186.02	8932.63	0.0	10118.4	10118.6	-0.251065	-0.0301881	0.9996	0.9998	0.00019993	0.9997
334157.0	-3.0	-2.0	1.0	463.481	1513.73	0.0	1977.11	1977.21	-0.098113	-0.0603733	0.9997	0.9998	9.997e-05	0.99975
334158.0	-3.0	-2.0	1.0	2597.09	9018.78	0.0	11615.3	11615.9	-0.548361	-0.0574363	0.9997	0.9998	9.997e-05	0.99975
334188.0	-3.0	-2.0	1.0	12876.6	159857.0	0.0	172731.0	172733.0	-2.62291	-0.0184748	0.9997	0.9998	9.997e-05	0.99975
334204.0	-3.0	-2.0	1.0	555.771	5998.74	0.0	6554.4	6554.51	-0.113494	-0.0210671	0.9997	0.9998	9.997e-05	0.99975
334229.0	-3.0	-2.0	1.0	77.5321	1209.02	0.0	1286.54	1286.55	-0.015739	-0.014884	0.9997	0.9998	9.997e-05	0.99975
334247.0	-3.0	-2.0	1.0	62.8173	981.432	0.0	1044.24	1044.25	-0.012751	-0.0148563	0.9997	0.9998	9.997e-05	0.99975
334270.0	-3.0	-2.0	1.0	127.871	2143.84	0.0	2271.68	2271.71	-0.025931	-0.013888	0.9997	0.9998	9.997e-05	0.99975
334274.0	-3.0	-2.0	1.0	0.67124	11.2538	0.0	11.9249	11.925	-0.000137	-0.0139776	0.9997	0.9998	9.997e-05	0.99975
334278.0	-3.0	-2.0	1.0	248.605	3724.71	0.0	3973.26	3973.31	-0.050492	-0.0154611	0.9997	0.9998	9.997e-05	0.99975
334293.0	-3.0	-2.0	1.0	2749.04	21154.3	0.0	23902.8	23903.3	-0.565568	-0.0287871	0.9997	0.9998	9.997e-05	0.99975
334349.0	-3.0	-2.0	1.0	5526.81	48860.9	0.0	54386.6	54387.7	-1.13327	-0.0253515	0.9997	0.9998	9.997e-05	0.99975
334362.0	-2.0	-1.0	1.0	7170.88	1089.27	0.0	8259.13	8260.16	-1.02822	-0.15145	0.9998	0.9999	9.998e-05	0.99985
334363.0	-2.0	-1.0	1.0	11216.7	2265.67	0.0	13480.8	13482.3	-1.58805	-0.143308	0.9998	0.9999	9.998e-05	0.99985
