id,owner,tick_lower,tick_upper,tick_width,category,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_est_30d,price_lower,price_upper,price_range,price_mid
312637,,1,2,1,1 tick,47698.184934,2496.647141,50194.576227,0.0,50194.832075,-0.25584800000069663,-0.006201469762247051,1.0001,1.00020001,0.00010000999999992821,1.000150005
312651,,1,2,1,1 tick,130530.875477,31536.299431,162063.714844,0.0,162067.174908,-3.4600639999844134,-0.02597530644749067,1.0001,1.00020001,0.00010000999999992821,1.000150005
312671,,1,3,2,2–5 ticks,1799.322593,193.630448,1992.931798,0.0,1992.9530410000002,-0.021243000000140455,-0.012968519312026722,1.0001,1.0003000300009999,0.00020003000099988455,1.0002000150005
312681,,1,2,1,1 tick,3878.14476,1051.426953,4929.45537,0.0,4929.571713,-0.11634300000059739,-0.02871459393266094,1.0001,1.00020001,0.00010000999999992821,1.000150005
312683,,1,2,1,1 tick,13649.804753,3700.679967,17350.075233,0.0,17350.48472,-0.4094870000008086,-0.028714424488673135,1.0001,1.00020001,0.00010000999999992821,1.000150005
312692,,1,2,1,1 tick,12028.359667,3500.152183,15528.122239,0.0,15528.51185,-0.38961100000051374,-0.030526216629527942,1.0001,1.00020001,0.00010000999999992821,1.000150005
312808,,1,3,2,2–5 ticks,1988.847236,312.843133,2301.654836,0.0,2301.690369,-0.03553299999975934,-0.018782637859824952,1.0001,1.0003000300009999,0.00020003000099988455,1.0002000150005
312833,,1,2,1,1 tick,25028.034286,10346.888641,0.0,0.0,35374.922927,-35374.922927,-1216.6666666666665,1.0001,1.00020001,0.00010000999999992821,1.000150005
312844,,1,2,1,1 tick,32596.006728,15403.993272,47998.212647,0.0,48000.0,-1.7873529999997118,-0.04530443368054825,1.0001,1.00020001,0.00010000999999992821,1.000150005
312924,,1,2,1,1 tick,6.722567,3.275833,9.998017,0.0,9.9984,-0.0003829999999993561,-0.04660579025969654,1.0001,1.00020001,0.00010000999999992821,1.000150005
312985,,1,2,1,1 tick,4754.155384,2481.199139,7235.063895,0.0,7235.354523,-0.2906279999997423,-0.048870777357993805,1.0001,1.00020001,0.00010000999999992821,1.000150005
313005,,1,2,1,1 tick,11338.783556,6000.803211,17338.882934,0.0,17339.586767,-0.7038329999995767,-0.04938584532067499,1.0001,1.00020001,0.00010000999999992821,1.000150005
313010,,1,2,1,1 tick,444.864683,237.324173,682.160998,0.0,682.188856,-0.027858000000037464,-0.04968404233218019,1.0001,1.00020001,0.00010000999999992821,1.000150005
313034,,1,2,1,1 tick,15406.188102,8496.240693,23901.428291,0.0,23902.428795,-1.000503999999637,-0.05092703662486635,1.0001,1.00020001,0.00010000999999992821,1.000150005
313045,,1,2,1,1 tick,4576.948117,2524.106066,7100.756948,0.0,7101.054183,-0.2972350000000006,-0.050927074677507414,1.0001,1.00020001,0.00010000999999992821,1.000150005
313052,,1,3,2,2–5 ticks,46821.002525,4331.562109,51152.09485,0.0,51152.564634,-0.4697840000008,-0.01117383922827588,1.0001,1.0003000300009999,0.00020003000099988455,1.0002000150005
313094,,1,2,1,1 tick,78207.06548,21798.664439,100003.312414,0.0,100005.729919,-2.417505000004894,-0.029411292256836374,1.0001,1.00020001,0.00010000999999992821,1.000150005
313124,,1,2,1,1 tick,6266.143347,1909.436459,8175.366589,0.0,8175.579806,-0.21321699999953125,-0.0317303509747057,1.0001,1.00020001,0.00010000999999992821,1.000150005
313277,,0,3,3,2–5 ticks,5954.999644,4183.155164,6498.353817,3639.738104,10138.154808,-0.0628870000000461,-0.007546986420679518,1.0,1.0003000300009999,0.00030003000099987354,1.0001500150005
313295,,1,2,1,1 tick,13282.734386,4921.820476,18203.996212,0.0,18204.554862,-0.5586500000026717,-0.037336306132668126,1.0001,1.00020001,0.00010000999999992821,1.000150005
313311,,0,2,2,2–5 ticks,4680.115974,5447.105875,10126.928902,0.0,10127.221849000001,-0.2929470000017318,-0.03519413866077211,1.0,1.00020001,0.0002000099999999172,1.000100005
313609,,1,2,1,1 tick,193280.907906,16032.064927,209311.308353,0.0,209312.972833,-1.6644800000067335,-0.009675068419945771,1.0001,1.00020001,0.00010000999999992821,1.000150005
313656,,1,2,1,1 tick,139999.999997,11160.040016,151158.882934,0.0,151160.04001300002,-1.1570790000259876,-0.009313171985867078,1.0001,1.00020001,0.00010000999999992821,1.000150005
313864,,0,1,1,1 tick,27.61262,8403.802769,8430.996605,0.0,8431.415389,-0.4187839999995049,-0.06043119806402543,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313866,,0,1,1,1 tick,290.408871,13184.11605,13473.879971,0.0,13474.524921,-0.6449499999998807,-0.05823501542852811,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313881,,0,1,1,1 tick,26333.144874,45242.42722,71574.057216,0.0,71575.572094,-1.5148780000017723,-0.0257504273140602,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313907,,0,1,1,1 tick,2952.035951,36038.49973,38988.870312,0.0,38990.535681,-1.6653690000021015,-0.051966430176282975,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313909,,0,1,1,1 tick,345.494579,2653.552451,2538.278977,460.661072,2999.04703,-0.10698100000035993,-0.04340052535525079,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313910,,0,1,1,1 tick,7216.599746,54750.293718,61964.474949,0.0,61966.893464,-2.4185149999975692,-0.04748546229834569,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313918,,0,1,1,1 tick,171.969868,1207.250851,531.691759,847.501929,1379.220719,-0.0270309999998517,-0.02384514401025775,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313937,,0,1,1,1 tick,2326.433548,14087.895059,16413.724095,0.0,16414.328607,-0.604511999998067,-0.04480777847252271,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313946,,0,1,1,1 tick,1025.320748,6208.864067,7233.918393,0.0,7234.1848150000005,-0.26642200000060257,-0.044807642458247005,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313986,,0,1,1,1 tick,85376.361381,173863.087792,259233.619374,0.0,259239.449173,-5.829798999999184,-0.02736050450381997,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
313994,,0,1,1,1 tick,4.227356,7.77165,11.99875,0.0,11.999006000000001,-0.0002560000000020324,-0.02595770571905201,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314025,,0,1,1,1 tick,4516.564109,5442.229772,7677.985292,2280.691638,9958.793881,-0.11695099999997183,-0.01428791327881275,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314043,,0,1,1,1 tick,59762.289162,83255.858917,143015.724982,0.0,143018.148079,-2.423096999991685,-0.020613477307519175,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314056,,0,1,1,1 tick,20534.060405,27465.939595,47999.214258,0.0,48000.0,-0.7857420000000275,-0.019916377083334026,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314057,,0,1,1,1 tick,15928.426062,21305.537212,37233.353767,0.0,37233.963274,-0.609507000001031,-0.019916409234874036,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314084,,0,1,1,1 tick,116000.257211,87407.741708,203406.11953,0.0,203407.998919,-1.879389000008814,-0.011241396415886657,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314096,,0,1,1,1 tick,14014.16409,9869.108995,23883.069181,0.0,23883.273085,-0.20390400000178488,-0.010387319992500584,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314252,,0,1,1,1 tick,24998.197765,21732.979877,24338.0868,22393.122005,46731.177642,0.03116299999965122,0.0008113423467169935,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314320,,-3,1,4,2–5 ticks,1999.905119,12962.249669,14963.797544,0.0,14962.154788,1.642755999999281,0.13358279572597292,0.9997000599900016,1.0001,0.00039994000999843404,0.9999000299950007
314323,,0,1,1,1 tick,55917.24701,45401.989232,101318.218881,0.0,101319.236242,-1.0173610000056215,-0.012216724706817358,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314382,,0,1,1,1 tick,4549.405178,3549.588444,8098.915843,0.0,8098.993622,-0.07777900000019144,-0.011684305616668824,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314536,,0,1,1,1 tick,95716.557201,129400.8939,225113.732345,0.0,225117.451101,-3.718756000016583,-0.020098337310406514,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314679,,0,1,1,1 tick,93521.308355,115893.812496,110334.89697,99079.358979,209415.120851,-0.864902000001166,-0.005024935301035245,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314741,,0,1,1,1 tick,313.675006,368.176437,681.841503,0.0,681.851443,-0.009940000000028704,-0.0177365125363555,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314756,,-1,1,2,2–5 ticks,9000.0,30401.287796,0.0,0.0,39401.287796000004,-39401.287796000004,-1216.6666666666665,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
314797,,-1,1,2,2–5 ticks,218.859463,745.948153,964.824536,0.0,964.807616,0.01691999999991367,0.021336896245950615,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
314815,,0,1,1,1 tick,70004.73977,73026.573557,143029.449254,0.0,143031.313327,-1.8640730000042822,-0.015856356420034506,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
314998,,0,1,1,1 tick,17162.580142,18826.678898,35988.766652,0.0,35989.25904,-0.4923879999987548,-0.01664585719865245,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
315650,,-1,1,2,2–5 ticks,1721.375432,7506.654606,0.0,9228.170062,9228.030038,0.14002399999844783,0.018461419461132104,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
315877,,-1,4,5,2–5 ticks,31040.393692,14886.782888,0.0,0.0,45927.17658,-45927.17658,-1216.6666666666665,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
315996,,-1,1,2,2–5 ticks,158.718217,677.381905,836.112979,0.0,836.1001219999999,0.012857000000053631,0.018709103038976216,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
316046,,-1,4,5,2–5 ticks,6699.999999,3208.584718,1877.441644,8032.028411,9908.584717,0.885338000000047,0.10870989794186472,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
316182,,-4,6,10,6–10 ticks,7.072048,4.135531,0.0,0.0,11.207578999999999,-11.207578999999999,-1216.6666666666665,0.9996000999800035,1.0006001500200015,0.001000050039997924,1.0001001250000026
316193,,-1,1,2,2–5 ticks,500.0,2124.581728,2624.622202,0.0,2624.581728,0.040473999999903754,0.01876236740551962,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
316205,,0,1,1,1 tick,2000.0,3260.493524,0.0,5260.655501,5260.4935239999995,0.16197700000066106,0.037462647899549235,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
316270,,-1,4,5,2–5 ticks,9.999999,4.784202,0.0,0.0,14.784201,-14.784201,-1216.6666666666665,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
316440,,-1,2,3,2–5 ticks,439.972332,515.783712,0.0,0.0,955.756044,-955.756044,-1216.6666666666665,0.9999000099990001,1.00020001,0.0003000000009998338,1.0000500099995
316525,,-1,4,5,2–5 ticks,1041.644849,505.667302,1547.321406,0.0,1547.312151,0.009254999999939173,0.007277296951780993,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
316544,,-1,1,2,2–5 ticks,1.828695,8.162819,0.0,0.0,9.991514,-9.991514,-1216.6666666666665,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
316701,,0,1,1,1 tick,16488.181586,28884.389249,45371.651517,0.0,45372.570835,-0.919318000000203,-0.024651536073069722,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
316895,,-1,3,4,2–5 ticks,1311.723422,908.931216,2220.671127,0.0,2220.654638,0.016489000000092346,0.009034100270921561,0.9999000099990001,1.0003000300009999,0.00040002000199979015,1.00010002
317144,,-1,2,3,2–5 ticks,8567.965042,10000.597659,9454.516278,9113.998188,18568.562701,-0.04823499999838532,-0.003160498613150152,0.9999000099990001,1.00020001,0.0003000000009998338,1.0000500099995
317201,,-1,4,5,2–5 ticks,562.872298,268.720119,0.0,0.0,831.5924170000001,-831.5924170000001,-1216.6666666666665,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
317360,,-3,4,7,6–10 ticks,665.447773,710.884564,742.796836,633.532261,1376.3323369999998,-0.0032400000000052387,-0.0028641338243921345,0.9997000599900016,1.000400060004,0.000700000013998392,1.0000500599970008
317504,,0,1,1,1 tick,9.776288,15.630735,9.661983,15.745044,25.407023,4.000000000559112e-06,0.000191548087603452,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
317658,,-2,1,3,2–5 ticks,256.895733,1743.956125,0.0,2000.872599,2000.851858,0.02074100000004364,0.01261206982040668,0.9998000299960005,1.0001,0.0002999700039995057,0.9999500149980003
317950,,0,1,1,1 tick,311.092887,373.400406,684.482626,0.0,684.493293,-0.010667000000012195,-0.01896027830523705,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318043,,0,1,1,1 tick,400.962342,642.038884,1042.981466,0.0,1043.001226,-0.019760000000133005,-0.023050148680741005,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318100,,0,1,1,1 tick,31.227575,50.002994,81.229029,0.0,81.230569,-0.001540000000005648,-0.02306602907919478,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318164,,0,1,1,1 tick,11970.50076,19555.649615,31525.543909,0.0,31526.150374999997,-0.6064659999974538,-0.02340491807235341,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318463,,0,1,1,1 tick,38.5073,62.751086,54.607183,46.650328,101.258386,-0.0008750000000077307,-0.010513532512188561,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318631,,0,1,1,1 tick,21187.333489,35638.196153,56824.412211,0.0,56825.529641999994,-1.117430999991484,-0.023924828480345498,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318839,,0,1,1,1 tick,4318.678467,3976.77321,4346.719832,3948.730504,8295.451677,-0.0013409999992290977,-0.00019668006789620758,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
318909,,0,1,1,1 tick,0.606164,0.557706,0.0,0.0,1.1638700000000002,-1.1638700000000002,-1216.6666666666665,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
321462,,-1,2,3,2–5 ticks,25000.0,17115.976273,25000.365617,17115.610646,42115.976273,-9.999996109399945e-06,-2.8888471809932027e-07,0.9999000099990001,1.00020001,0.0003000000009998338,1.0000500099995
321728,,0,1,1,1 tick,9681.029549,2854.633677,0.0,0.0,12535.663226,-12535.663226,-1216.6666666666665,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
322096,,-2,1,3,2–5 ticks,128.226092,370.008429,0.0,498.242392,498.234521,0.007871000000022832,0.019220633917819422,0.9998000299960005,1.0001,0.0002999700039995057,0.9999500149980003
322134,,0,1,1,1 tick,45076.170353,12900.871358,57976.898189,0.0,57977.041711,-0.1435219999984838,-0.0030118548338826027,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
322147,,-2,3,5,2–5 ticks,62.48447,50.001062,56.756312,55.729419,112.485532,0.00019899999999495321,0.002152424959509694,0.9998000299960005,1.0003000300009999,0.0005000000049993902,1.0000500299985002
322189,,-1,1,2,2–5 ticks,5605.196736,3298.253912,8903.594263,0.0,8903.450648,0.1436150000008638,0.019625153240292806,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
322484,,-1,4,5,2–5 ticks,621.537293,201.195123,822.740235,0.0,822.732416,0.007819000000040432,0.011562831950839117,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
323207,,0,1,1,1 tick,19301.129749,6246.8584,16456.836198,9091.237325,25547.988149,0.08537399999841,0.004065748715408389,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
323729,,0,1,1,1 tick,47043.34311,14989.422423,62032.584432,0.0,62032.765533,-0.1811009999946691,-0.0035519865687158266,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
324001,,-1,1,2,2–5 ticks,29032.806263,50000.0,79034.642976,0.0,79032.806263,1.836712999996962,0.028275188355241523,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
324142,,0,2,2,2–5 ticks,1600.0,245.000286,1510.965777,334.037302,1845.000286,0.00279299999988325,0.001841815432573843,1.0,1.00020001,0.0002000099999999172,1.000100005
324341,,0,1,1,1 tick,354.164384,128.667808,354.164383,128.667807,482.83219199999996,-1.9999999949504854e-06,-5.039708137749351e-06,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
324402,,0,1,1,1 tick,5499.745959,1990.600165,7490.319675,0.0,7490.346124,-0.026448999999956868,-0.004296145482984651,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
324657,,-4,6,10,6–10 ticks,2206.726051,2810.549261,0.0,0.0,5017.275312,-5017.275312,-1216.6666666666665,0.9996000999800035,1.0006001500200015,0.001000050039997924,1.0001001250000026
324680,,-1,4,5,2–5 ticks,624.611554,228.957198,0.0,0.0,853.5687519999999,-853.5687519999999,-1216.6666666666665,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
325572,,-1,4,5,2–5 ticks,12493.422686,4641.279392,0.0,17137.422217,17134.702078000002,2.720138999997289,0.19314619156675722,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
326048,,-1,4,5,2–5 ticks,1749.935816,651.951664,2401.908436,0.0,2401.88748,0.020956000000296626,0.010615179470033943,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
327064,,-1,2,3,2–5 ticks,25463.005601,21175.811007,34239.498039,12399.620565,46638.816608,0.30199599999468774,0.007878168731176126,0.9999000099990001,1.00020001,0.0003000000009998338,1.0000500099995
327397,,-1,4,5,2–5 ticks,3495.001599,1312.24015,0.0,0.0,4807.241749000001,-4807.241749000001,-1216.6666666666665,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
328198,,-1,4,5,2–5 ticks,29.999998,12.769398,0.0,0.0,42.769396,-42.769396,-1216.6666666666665,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
328666,,-1,4,5,2–5 ticks,31.051591,13.000605,44.052536,0.0,44.052195999999995,0.00034000000000844466,0.00939037560526928,0.9999000099990001,1.000400060004,0.0005000500049998635,1.0001500350015
328710,,0,1,1,1 tick,526.443797,475.546027,1001.978539,0.0,1001.989824,-0.01128500000004351,-0.013702817138975526,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
329284,,0,1,1,1 tick,265.128242,240.611206,505.733724,0.0,505.73944800000004,-0.005724000000043361,-0.013770331793561722,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
329836,,-2,2,4,2–5 ticks,4020.987461,6539.222087,0.0,0.0,10560.209548,-10560.209548,-1216.6666666666665,0.9998000299960005,1.00020001,0.0003999800039994339,1.0000000199980001
329965,,0,1,1,1 tick,519.062838,472.944552,991.996116,0.0,992.00739,-0.011273999999957596,-0.013827215541154797,1.0,1.0001,9.999999999998899e-05,1.0000499999999999
330230,,-1,0,1,1 tick,1090.205188,8100.566432,9191.22468,0.0,9190.77162,0.45305999999982305,0.05997570419444115,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330232,,-1,0,1,1 tick,4628.183493,34356.25893,38986.364123,0.0,38984.442423,1.921699999998964,0.05997439460497867,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330233,,-2,0,2,2–5 ticks,942.725591,9182.941748,10126.671128,0.0,10125.667339,1.0037890000003244,0.12061196321976675,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
330234,,-1,0,1,1 tick,3133.037802,10350.427143,13484.102702,0.0,13483.464945,0.6377570000004198,0.057547350514051715,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330236,,-1,0,1,1 tick,459.855836,1519.197859,1979.147302,0.0,1979.053695,0.09360700000001998,0.057546956383460315,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330304,,-1,0,1,1 tick,305.285687,107.992024,413.287098,0.0,413.277711,0.009387000000003809,0.027634807530195194,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330310,,-1,2,3,2–5 ticks,418.710427,39.896629,418.78851,39.81855,458.607056,3.999999989900971e-06,1.0611844259063285e-05,0.9999000099990001,1.00020001,0.0003000000009998338,1.0000500099995
330311,,-1,0,1,1 tick,503.836714,177.452613,681.30476,0.0,681.289327,0.015433000000030006,0.027560708677743857,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330324,,-1,0,1,1 tick,8.872991,3.125092,11.998353,0.0,11.998083000000001,0.0002699999999986602,0.027379373854837467,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330339,,-2,1,3,2–5 ticks,129.608432,93.909941,194.388577,29.1374,223.518373,0.007604000000014821,0.04139048262198726,0.9998000299960005,1.0001,0.0002999700039995057,0.9999500149980003
330346,,-1,0,1,1 tick,5353.541664,1885.531418,7239.237077,0.0,7239.073082000001,0.1639949999989767,0.027562541189821762,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330397,,-1,0,1,1 tick,1595.327084,537.816096,2133.190066,0.0,2133.14318,0.046886000000085915,0.026742055511453224,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330401,,-1,0,1,1 tick,2014.528572,531.965279,2546.541441,0.0,2546.493851,0.04758999999967273,0.022737603172900214,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330450,,-1,0,1,1 tick,212234.619357,47750.049526,259988.957516,0.0,259984.66888299998,4.288633000018308,0.020069786572827132,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330455,,-1,1,2,2–5 ticks,55830.112688,6198.891128,62029.561748,0.0,62029.003816000004,0.5579319999960717,0.010943546162300132,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
330458,,-1,0,1,1 tick,47926.939727,10967.858394,58895.792769,0.0,58894.798121,0.9946479999998701,0.02054774114651402,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330559,,-1,0,1,1 tick,38789.604988,9210.395012,48000.832664,0.0,48000.0,0.8326640000013867,0.02110571944447959,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330564,,-1,0,1,1 tick,850.45148,142.737577,993.202304,0.0,993.1890569999999,0.013247000000092157,0.01622770933675869,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330651,,-1,0,1,1 tick,154319.695429,18624.326312,172945.783879,0.0,172944.021741,1.762137999990955,0.01239669660201615,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330661,,-1,0,1,1 tick,6400.556083,829.223859,7229.858107,0.0,7229.779942,0.07816499999989901,0.013154031071873684,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330669,,-2,0,2,2–5 ticks,10152.875925,12782.564293,18507.584969,4428.899079,22935.440218,1.0438299999987066,0.05537252193957837,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
330704,,-1,0,1,1 tick,1015.048922,67.92726,1082.982761,0.0,1082.9761819999999,0.006579000000101587,0.007391159780948532,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330738,,-1,0,1,1 tick,154163.886569,8933.862285,163098.61776,0.0,163097.748854,0.8689059999887832,0.006481812128500707,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330820,,-1,0,1,1 tick,9858.241986,533.006855,10391.300774,0.0,10391.248841,0.051932999998825835,0.0060806117691327285,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
330975,,-1,1,2,2–5 ticks,61564.558952,1699.837579,0.0,0.0,63264.396531,-63264.396531,-1216.6666666666665,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
331038,,-1,0,1,1 tick,30275.543898,1713.514792,31989.225451,0.0,31989.058689999998,0.16676100000040606,0.00634256081014099,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
331332,,-1,0,1,1 tick,21645.039503,2262.52404,23907.779086,0.0,23907.563543,0.21554299999843352,0.010969080260301597,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
331458,,-1,0,1,1 tick,91794.985105,8713.842763,100509.661474,0.0,100508.827868,0.8336060000001453,0.010090861219329946,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
331539,,-1,0,1,1 tick,83.994558,9.999106,93.99461,0.0,93.993664,0.0009459999999990032,0.012245151616447824,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
331581,,-2,3,5,2–5 ticks,35502.928688,9999.082683,0.0,45505.737002,45502.011371,3.725631000001158,0.09961869626032291,0.9998000299960005,1.0003000300009999,0.0005000000049993902,1.0000500299985002
331647,,-1,0,1,1 tick,20917.381285,2381.466715,23299.073973,0.0,23298.847999999998,0.225973000000522,0.011800318052948445,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
331744,,-1,0,1,1 tick,90542.32793,9865.38338,100408.649377,0.0,100407.71131,0.9380669999954989,0.01136680475138821,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
332025,,-1,0,1,1 tick,5103.840986,518.899307,5622.789788,0.0,5622.740293,0.049495000000206346,0.010709887622212772,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
332094,,-1,1,2,2–5 ticks,187.304637,8.829084,196.134563,0.0,196.133721,0.0008420000000057826,0.005223137194956744,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
332097,,-1,0,1,1 tick,622.783212,61.59328,684.382373,0.0,684.3764920000001,0.005880999999931191,0.010455088317941445,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
332219,,-1,1,2,2–5 ticks,2828.015089,131.987837,2960.015535,0.0,2960.002926,0.012608999999883963,0.005182748255113995,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
332296,,-1,1,2,2–5 ticks,958.383799,44.600757,1002.988816,0.0,1002.984556,0.0042600000000447835,0.0051675770768842095,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
332428,,-1,0,1,1 tick,3846.248983,365.526397,3662.990104,548.768993,4211.77538,-0.016282999999930325,-0.004703713172198789,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
332440,,-1,1,2,2–5 ticks,6017.007526,272.285678,6289.319253,0.0,6289.2932040000005,0.02604899999914778,0.005039191045951932,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
332472,,-5,3,8,6–10 ticks,38.116886,39.836683,0.0,77.957548,77.953569,0.003979000000001065,0.06210256603732873,0.999500149965007,1.0003000300009999,0.0007998800359928504,0.9999000899830035
332776,,-1,0,1,1 tick,9082.671344,873.813357,9956.568247,0.0,9956.484701000001,0.08354599999802304,0.010209188923950119,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
333098,,-1,0,1,1 tick,17738.037603,1063.387717,18801.528651,0.0,18801.425320000002,0.10333099999843398,0.006686694290017156,0.9999000099990001,1.0,9.999000099991662e-05,0.9999500049995
333207,,-1,1,2,2–5 ticks,1131.999972,33.096519,1165.099706,0.0,1165.096491,0.003214999999954671,0.0033573041919651462,0.9999000099990001,1.0001,0.0001999900009999056,1.0000000049995
333449,,-2,-1,1,1 tick,1806.255758,11676.622993,13484.7085,0.0,13482.878751,1.8297490000004473,0.16511270758865926,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333450,,-2,-1,1,1 tick,654.424462,3482.301198,4137.275562,0.0,4136.72566,0.5499019999997472,0.16173357585743933,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333453,,-2,-1,1,1 tick,6168.821771,32825.324677,38999.330013,0.0,38994.146448,5.183564999999362,0.1617337812076328,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
